Country,Status,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,BMI_Category,Region
Kyrgyzstan,Developing,2013.0,77.0,174.0,3.0,0.009999999999999787,0.0,97.0,1.0,43.0,4.0,97.0,6.68,97.0,0.10000000000000009,565.3703385999997,2081508.0,3.3,3.3,0.647,12.5,Severe obesity,Asia
Kyrgyzstan,Developing,2012.0,69.9,18.0,3.0,0.009999999999999787,0.0,96.0,0.0,42.2,4.0,94.0,6.97,96.0,0.10000000000000009,2468.2361528,3414190.200000001,3.2,3.3,0.638,12.3,Severe obesity,Asia
Kyrgyzstan,Developing,2011.0,69.4,188.0,4.0,3.28,0.0,96.0,222.0,41.4,4.0,94.0,6.18,96.0,0.19999999999999996,698.9220621999984,1839715.7999999989,3.2,3.3,0.632,12.1,Severe obesity,Asia
Kyrgyzstan,Developing,2010.0,68.8,199.0,4.0,2.73,0.0,96.0,0.0,4.700000000000003,4.0,88.0,6.66,96.0,0.10000000000000009,1197.2464680000003,1286846.9999999981,3.2,3.3,0.631,12.2,Underweight,Asia
Kyrgyzstan,Developing,2009.0,68.5,21.0,4.0,2.39,0.0,96.0,1.0,4.100000000000001,4.0,96.0,6.79,95.0,0.10000000000000009,988.6498219999994,1366417.2000000011,3.3,3.4,0.629,12.4,Underweight,Asia
Kyrgyzstan,Developing,2008.0,67.6,217.0,4.0,2.53,0.0,97.0,16.0,39.5,4.0,95.0,6.7,95.0,0.19999999999999996,924.9279210600007,1124909.1999999993,3.3,3.4,0.624,12.6,Obesity,Asia
Kyrgyzstan,Developing,2007.0,67.2,229.0,4.0,2.77,0.0,94.0,40.0,39.0,4.0,94.0,6.87,94.0,0.10000000000000009,811.6990654800011,1571519.5999999978,3.3,3.4,0.618,12.6,Obesity,Asia
Kyrgyzstan,Developing,2006.0,66.7,234.0,4.0,2.48,0.0,9.0,27.0,38.5,4.0,93.0,6.73,92.0,0.10000000000000009,996.5530169999993,10886695.6,3.3,3.4,0.613,12.5,Obesity,Asia
Kyrgyzstan,Developing,2005.0,66.9,224.0,4.0,2.81,0.0,97.0,53.0,38.0,4.0,98.0,5.82,98.0,0.10000000000000009,549.69603706,1562948.1999999993,3.4,3.4,0.612,12.4,Obesity,Asia
Kyrgyzstan,Developing,2004.0,67.1,218.0,4.0,3.41,0.0,99.0,8.0,37.5,4.0,98.0,5.57,99.0,0.10000000000000009,612.2266424600002,2068927.5999999996,3.4,3.4,0.609,12.5,Obesity,Asia
Kyrgyzstan,Developing,2003.0,66.6,217.0,4.0,3.52,0.0,99.0,6.0,37.0,4.0,98.0,5.43,98.0,0.10000000000000009,612.2266424600002,2068927.5999999978,3.5,3.5,0.602,12.2,Obesity,Asia
Kyrgyzstan,Developing,2002.0,66.7,215.0,4.0,3.31,0.0,99.0,2.0,36.5,5.0,99.0,5.43,98.0,0.10000000000000009,487.2560859799996,2021894.1999999993,3.5,3.5,0.601,12.1,Obesity,Asia
Kyrgyzstan,Developing,2001.0,67.2,217.0,4.0,2.62,0.0,57.0,17.0,36.0,5.0,99.0,4.79,99.0,0.10000000000000009,1633.6665747400002,2128730.1999999993,3.6,3.6000000000000005,0.593,11.8,Obesity,Asia
Kyrgyzstan,Developing,2000.0,66.6,225.0,4.0,2.13,0.0,44.0,16.0,35.6,5.0,99.0,4.68,99.0,0.10000000000000009,237.1449697400003,3684013.5999999996,3.6,3.6000000000000005,0.586,11.4,Obesity,Asia
Lao People's Democratic Republic,Developing,2015.0,65.7,194.0,8.0,0.11000000000000032,0.0,89.0,56.0,21.7,11.0,89.0,5.296,89.0,0.19999999999999996,495.5399330599994,15535604.0,8.8,8.9,0.582,10.8,Healthy range,Asia
Lao People's Democratic Republic,Developing,2014.0,65.3,199.0,8.0,0.009999999999999787,0.0,88.0,339.0,2.8999999999999986,11.0,88.0,1.87,88.0,0.19999999999999996,627.3406322199999,13174455.2,8.9,9.0,0.573,10.6,Underweight,Asia
Lao People's Democratic Republic,Developing,2013.0,64.9,23.0,9.0,0.009999999999999787,0.0,87.0,71.0,2.1000000000000014,12.0,86.0,1.9999999999999996,87.0,0.2999999999999998,922.6292472199993,5961783.999999999,9.0,9.1,0.563,10.4,Underweight,Asia
Lao People's Democratic Republic,Developing,2012.0,64.4,28.0,9.0,0.009999999999999787,0.0,79.0,32.0,19.4,12.0,78.0,2.12,79.0,0.2999999999999998,831.4692152199996,16212312.600000001,9.1,9.2,0.554,10.2,Healthy range,Asia
Lao People's Democratic Republic,Developing,2011.0,64.0,213.0,9.0,5.39,0.0,78.0,113.0,18.7,13.0,79.0,2.2,78.0,0.2999999999999998,816.1740043000009,17850165.2,9.2,9.4,0.542,9.9,Healthy range,Asia
Lao People's Democratic Republic,Developing,2010.0,63.6,218.0,10.0,5.95,0.0,74.0,153.0,18.0,13.0,76.0,2.75,74.0,0.2999999999999998,360.2119130200008,12172497.0,9.3,9.5,0.535,9.6,Underweight,Asia
Lao People's Democratic Republic,Developing,2009.0,63.1,223.0,10.0,5.18,0.0,67.0,78.0,17.3,13.999999999999996,67.0,3.77,67.0,0.19999999999999996,351.64667287999964,12441142.8,9.4,9.6,0.525,9.4,Underweight,Asia
Lao People's Democratic Republic,Developing,2008.0,62.6,228.0,10.0,5.1,0.0,61.0,174.0,16.7,13.999999999999996,6.0,2.7700000000000005,61.0,0.19999999999999996,348.3622855799995,4337332.6000000015,9.6,9.7,0.518,9.2,Underweight,Asia
Lao People's Democratic Republic,Developing,2007.0,62.1,234.0,11.0,5.0,0.0,5.0,1678.0,16.1,15.0,46.0,4.14,5.0,0.19999999999999996,2819.8284939800005,9167595.4,9.7,9.8,0.509,9.0,Underweight,Asia
Lao People's Democratic Republic,Developing,2006.0,61.5,24.0,11.0,3.69,0.0,57.0,58.0,15.5,15.0,56.0,4.14,57.0,0.19999999999999996,418.0424410599999,2842054.5999999996,9.9,9.899999999999999,0.503,9.0,Underweight,Asia
Lao People's Democratic Republic,Developing,2005.0,61.0,246.0,11.0,3.68,0.0,49.0,295.0,14.899999999999999,16.0,5.0,4.32,49.0,0.19999999999999996,1475.59359648,625908.3999999985,1.0,1.1,0.494,8.7,Underweight,Asia
Lao People's Democratic Republic,Developing,2004.0,64.0,252.0,12.0,3.53,0.0,45.0,1491.0,14.399999999999999,16.0,46.0,4.54,45.0,0.19999999999999996,1974.6791032399997,2336545.1999999993,1.1,1.1999999999999997,0.485,8.6,Underweight,Asia
Lao People's Democratic Republic,Developing,2003.0,59.8,259.0,12.0,3.41,0.0,5.0,1810.0,13.8,16.999999999999996,52.0,4.91,49.0,0.10000000000000009,1386.7161881399998,3429926.3999999985,1.2000000000000002,1.2999999999999998,0.477,8.3,Underweight,Asia
Lao People's Democratic Republic,Developing,2002.0,59.3,265.0,13.0,3.33,0.0,34.4,2070.0,13.3,18.0,55.0,4.4,53.0,0.10000000000000009,878.4046502800002,6557461.999999999,1.2999999999999998,1.4,0.468,8.0,Underweight,Asia
Lao People's Democratic Republic,Developing,2001.0,58.7,271.0,13.0,3.13,0.0,49.0,94.0,12.699999999999996,19.0,55.0,4.32,52.0,0.10000000000000009,1239.6328326800003,798225.5999999996,1.4,1.5,0.463,8.0,Underweight,Asia
Lao People's Democratic Republic,Developing,2000.0,58.1,278.0,14.0,5.16,0.0,49.0,332.0,12.3,19.999999999999996,57.0,3.41,51.0,0.10000000000000009,1923.7868253999995,970274.4000000004,1.5,1.5,0.459,8.0,Underweight,Asia
Latvia,Developed,2015.0,74.6,153.0,0.0,6.667999999999999,0.0,94.0,0.0,61.2,0.0,95.0,8.138,95.0,0.10000000000000009,13666.58336,1977527.0,2.2,2.1,0.828,16.0,Severe obesity,Europe
Latvia,Developed,2014.0,74.4,156.0,0.0,0.009999999999999787,1542.635979,92.0,36.0,6.699999999999999,0.0,92.0,5.88,92.0,0.10000000000000009,15725.1374,1993782.0,2.2,2.2,0.822,16.0,Underweight,Europe
Latvia,Developed,2013.0,74.1,161.0,0.0,10.37,150.31168839999998,94.0,0.0,6.200000000000003,0.0,94.0,5.67,94.0,0.10000000000000009,1532.2292399999997,212647.0,2.2,2.2,0.814,15.4,Underweight,Europe
Latvia,Developed,2012.0,73.8,163.0,0.0,10.21,1356.022164,9.0,3.0,59.8,0.0,91.0,5.91,91.0,0.10000000000000009,13822.8559,234319.0,2.2,2.2,0.812,15.5,Severe obesity,Europe
Latvia,Developed,2011.0,73.6,169.0,0.0,10.14,24.708410459999982,89.0,1.0,59.4,0.0,92.0,6.1,92.0,0.10000000000000009,1372.6894700000003,25979.0,2.2,2.3,0.81,15.8,Severe obesity,Europe
Latvia,Developed,2010.0,72.8,18.0,0.0,9.8,1109.969508,91.0,0.0,58.89999999999999,0.0,92.0,6.55,92.0,0.10000000000000009,11326.21947,297555.0,2.2,2.3,0.815,16.0,Severe obesity,Europe
Latvia,Developed,2009.0,72.6,184.0,0.0,9.85,1137.6237,92.0,0.0,58.5,0.0,94.0,6.84,94.0,0.10000000000000009,12219.37379,2141669.0,2.3,2.3,0.821,16.4,Severe obesity,Europe
Latvia,Developed,2008.0,71.9,199.0,0.0,11.84,253.40223379999998,93.0,3.0,58.1,0.0,94.0,6.63,94.0,0.10000000000000009,16348.53121,2177322.0,2.3,2.4,0.819,16.3,Severe obesity,Europe
Latvia,Developed,2007.0,78.0,221.0,0.0,12.12,170.9884138,91.0,0.0,57.7,0.0,94.0,7.1,94.0,0.10000000000000009,1444.1589000000004,22325.0,2.4,2.4,0.814,16.2,Severe obesity,Europe
Latvia,Developed,2006.0,75.0,229.0,0.0,10.4,1099.248837,94.0,7.0,57.4,0.0,96.0,6.8,96.0,0.10000000000000009,9667.9757,2218357.0,2.4,2.5,0.807,16.2,Severe obesity,Europe
Latvia,Developed,2005.0,76.0,216.0,0.0,9.92,86.92553989999999,99.0,2.0,57.0,0.0,99.0,6.37,99.0,0.10000000000000009,7558.7426,2238799.0,2.5,2.5,0.791,15.9,Severe obesity,Europe
Latvia,Developed,2004.0,71.0,26.0,0.0,8.81,80.03283750000003,98.0,0.0,56.6,0.0,99.0,6.51,99.0,0.10000000000000009,6351.8125,2263122.0,2.5,2.6,0.776,15.5,Severe obesity,Europe
Latvia,Developed,2003.0,78.0,29.0,0.0,8.24,478.0644911,98.0,0.0,56.3,0.0,98.0,6.15,98.0,0.10000000000000009,5134.95694,2287955.0,2.5999999999999996,2.6,0.761,15.2,Severe obesity,Europe
Latvia,Developed,2002.0,73.0,219.0,0.0,7.44,376.4570185,98.0,0.0,56.0,0.0,98.0,6.29,97.0,0.10000000000000009,4132.34927,231173.0,2.7,2.7,0.746,14.8,Severe obesity,Europe
Latvia,Developed,2001.0,69.9,228.0,0.0,6.68,332.2751709,96.0,1.0,55.7,0.0,97.0,6.17,97.0,0.10000000000000009,3572.8513,233717.0,2.8,2.8,0.728,14.2,Severe obesity,Europe
Latvia,Developed,2000.0,71.0,218.0,0.0,7.13,291.0170765,95.0,0.0,55.4,0.0,96.0,6.0,96.0,0.10000000000000009,3352.731296,236755.0,2.8,2.8,0.716,13.7,Severe obesity,Europe
Lebanon,Developing,2015.0,74.9,98.0,1.0,1.4580000000000002,0.0,81.0,39.0,66.1,0.9999999999999929,75.0,6.864,81.0,0.10000000000000009,846.6328510000003,5851479.0,4.9,4.9,0.763,13.3,Severe obesity,Asia
Lebanon,Developing,2014.0,74.8,99.0,1.0,1.3200000000000003,140.37713610000003,81.0,112.0,65.4,0.9999999999999929,75.0,6.39,81.0,0.10000000000000009,8161.4614,563279.0,4.8,4.9,0.763,13.3,Severe obesity,Asia
Lebanon,Developing,2013.0,74.9,97.0,1.0,1.29,14.55610463000005,81.0,1761.0,64.9,0.9999999999999929,75.0,6.63,81.0,0.10000000000000009,846.2851529999998,527612.0,4.8,4.8,0.766,13.3,Severe obesity,Asia
Lebanon,Developing,2012.0,75.0,93.0,1.0,1.5300000000000002,151.15268290000006,81.0,9.0,64.4,0.9999999999999929,75.0,6.99,81.0,0.10000000000000009,8787.94668,491644.0,4.8,4.8,0.763,13.3,Severe obesity,Asia
Lebanon,Developing,2011.0,75.0,93.0,1.0,1.5700000000000003,835.0626827,81.0,9.0,64.0,0.9999999999999929,75.0,7.12,81.0,0.10000000000000009,8734.9653,4588367.999999999,4.7,4.7,0.758,13.2,Severe obesity,Asia
Lebanon,Developing,2010.0,74.9,94.0,1.0,1.58,805.3956346,81.0,12.0,63.5,0.9999999999999929,75.0,7.19,81.0,0.10000000000000009,8763.826274,4337141.0,4.7,4.7,0.752,13.3,Severe obesity,Asia
Lebanon,Developing,2009.0,74.7,95.0,1.0,1.62,8.140373615000044,81.0,22.0,63.0,0.9999999999999929,75.0,7.42,81.0,0.10000000000000009,84.26887800000077,4183156.0,4.7,4.7,0.746,13.2,Severe obesity,Asia
Lebanon,Developing,2008.0,74.5,98.0,1.0,1.67,69.13924861999999,81.0,24.0,62.5,0.9999999999999929,75.0,8.7,81.0,0.10000000000000009,712.7757590000001,411147.0,4.7,4.7,0.74,13.1,Severe obesity,Asia
Lebanon,Developing,2007.0,74.4,98.0,1.0,1.7199999999999998,8.906931168000028,8.0,373.0,61.9,0.9999999999999929,75.0,8.9,8.0,0.10000000000000009,614.2711149999996,486466.0,4.7,4.6,0.731,12.9,Severe obesity,Asia
Lebanon,Developing,2006.0,74.1,1.0,1.0,1.8200000000000003,534.5795695,78.0,956.0,61.39999999999999,0.9999999999999929,75.0,8.83,78.0,0.10000000000000009,5372.65899,45735.0,4.7,4.6,0.733,13.2,Severe obesity,Asia
Lebanon,Developing,2005.0,73.9,11.0,1.0,1.94,630.0540723,77.0,618.0,6.800000000000001,0.9999999999999929,74.0,8.42,77.0,0.10000000000000009,5339.441291,3986852.0,4.7,4.6,0.0,13.7,Underweight,Asia
Lebanon,Developing,2004.0,73.7,13.0,1.0,2.0999999999999996,618.3614858,75.0,213.0,6.200000000000003,0.9999999999999929,74.0,8.91,75.0,0.10000000000000009,5424.22356,3863267.0,4.7,4.6,0.0,14.2,Underweight,Asia
Lebanon,Developing,2003.0,73.5,15.0,1.0,2.19,527.9176618,74.0,526.0000000000002,59.7,0.9999999999999929,74.0,9.3,74.0,0.10000000000000009,5425.6697,371464.0,4.8,4.7,0.0,14.8,Severe obesity,Asia
Lebanon,Developing,2002.0,73.2,17.0,1.0,1.98,70.13207838000005,77.0,36.0,59.099999999999994,0.9999999999999929,77.0,1.5,77.0,0.10000000000000009,5436.595223,3522837.0,4.8,4.7,0.0,15.2,Severe obesity,Asia
Lebanon,Developing,2001.0,73.0,11.0,1.0,2.19,510.6035166,8.0,8.0,58.6,0.9999999999999929,8.0,1.9000000000000004,8.0,0.10000000000000009,5253.122599,3359859.0,4.9,4.7,0.0,15.0,Severe obesity,Asia
Lebanon,Developing,2000.0,72.7,112.0,1.0,2.26,404.3879434,83.0,5.0,57.9,0.9999999999999929,83.0,1.8600000000000003,83.0,0.10000000000000009,5334.93329,3235366.0,4.9,4.8,0.0,14.9,Severe obesity,Asia
Lesotho,Developing,2015.0,53.7,484.0,4.0,2.5559999999999996,0.0,93.0,0.0,32.6,6.0,9.0,5.582,93.0,9.3,173.82892999999967,2174645.0,5.5,5.3,0.495,10.7,Obesity,Africa
Lesotho,Developing,2014.0,52.1,522.0,4.0,0.009999999999999787,162.1278115,93.0,0.0,32.0,6.0,9.0,1.62,93.0,9.4,1174.8392139999996,2145785.0,5.8,5.6,0.491,10.8,Obesity,Africa
Lesotho,Developing,2013.0,52.1,518.0,4.0,0.009999999999999787,153.34431470000004,93.0,516.0,31.4,6.0,9.0,11.7,93.0,9.6,1196.1335,2117361.0,6.1,5.9,0.484,11.1,Obesity,Africa
Lesotho,Developing,2012.0,52.2,513.0,4.0,0.009999999999999787,168.13489919999995,95.0,179.0,3.799999999999997,6.0,93.0,11.14,95.0,9.0,1281.5159999999996,289928.0,6.4,6.2,0.479,11.0,Underweight,Africa
Lesotho,Developing,2011.0,52.3,52.0,4.0,2.39,195.82525099999998,96.0,172.0,3.200000000000003,6.0,95.0,11.79,96.0,10.5,1352.3843299999999,264166.0,6.8,6.6,0.469,11.0,Underweight,Africa
Lesotho,Developing,2010.0,51.1,527.0,4.0,2.71,154.87059980000004,93.0,2488.0,29.7,6.0,92.0,1.87,93.0,13.4,1173.2621200000003,24551.0,7.2,7.0,0.464,10.9,Overweight,Africa
Lesotho,Developing,2009.0,49.4,566.0,4.0,2.75,104.31447319999995,91.0,0.0,29.2,6.0,89.0,9.8,91.0,18.2,923.136931,21929.0,7.6,7.4,0.453,10.8,Overweight,Africa
Lesotho,Developing,2008.0,47.8,592.0,5.0,2.75,91.85432774000003,88.0,0.0,28.8,6.0,86.0,8.85,88.0,27.3,934.4285630000004,199993.0,8.0,7.8,0.447,10.7,Overweight,Africa
Lesotho,Developing,2007.0,46.2,633.0,4.0,2.69,9.18432716999996,9.0,2.0,28.3,6.0,87.0,8.47,88.0,30.000000000000004,918.4327169999997,1982287.0,8.4,8.3,0.44,10.6,Overweight,Africa
Lesotho,Developing,2006.0,45.3,654.0,5.0,2.61,71.15577609000002,91.0,1.0,27.9,6.0,88.0,7.12,89.0,34.1,915.7757540000002,1965662.0,8.8,8.7,0.437,10.7,Overweight,Africa
Lesotho,Developing,2005.0,44.5,675.0,5.0,2.67,57.90369752000004,87.0,0.0,27.4,6.0,88.0,6.3,89.0,34.8,862.9463118000003,1949543.0,9.3,9.2,0.437,10.7,Overweight,Africa
Lesotho,Developing,2004.0,44.8,666.0,5.0,1.7999999999999998,67.91361817999996,6.0,31.0,26.9,7.0,89.0,6.96,9.0,34.6,781.5145935999999,1933728.0,9.7,9.7,0.439,10.7,Overweight,Africa
Lesotho,Developing,2003.0,45.5,648.0,5.0,1.9900000000000002,5.300902040999972,17.0,1.0,26.4,7.0,9.0,7.13,9.0,33.8,63.636279000000286,191897.0,1.2000000000000002,1.1,0.44,10.5,Overweight,Africa
Lesotho,Developing,2002.0,46.4,622.0,5.0,2.95,3.534573509999973,55.2,0.0,25.9,7.0,84.0,6.91,84.0,32.5,47.89394999999877,192312.0,1.6,1.6,0.446,10.4,Overweight,Africa
Lesotho,Developing,2001.0,47.8,586.0,5.0,2.86,38.57187010999996,64.0,217.0,25.4,7.0,78.0,7.53,78.0,31.2,437.81918399999995,1885955.0,11.1,11.100000000000001,0.443,10.3,Overweight,Africa
Lesotho,Developing,2000.0,49.3,543.0,5.0,3.1,29.866164639999965,67.19999999999999,660.0,24.9,7.0,82.0,6.92,83.0,29.8,474.8197876000004,1868699.0,11.5,11.6,0.445,9.6,Healthy range,Africa
Liberia,Developing,2015.0,61.4,259.0,8.0,0.009999999999999787,0.0,52.0,1060.0,27.3,11.0,52.0,5.4719999999999995,52.0,0.9,452.38716999999997,4499621.0,6.5,6.4,0.427,9.9,Overweight,Africa
Liberia,Developing,2014.0,58.1,329.0,8.0,0.009999999999999787,54.373969569999986,5.0,34.0,26.7,11.0,49.0,1.4000000000000004,5.0,0.9,458.4651733999999,439737.0,6.7,6.5,0.426,9.9,Overweight,Africa
Liberia,Developing,2013.0,61.1,258.0,9.0,0.009999999999999787,45.04892457999995,76.0,0.0,26.1,11.0,75.0,9.25,76.0,1.1,454.1222236000003,4286291.0,6.8,6.7,0.419,9.8,Overweight,Africa
Liberia,Developing,2012.0,67.0,261.0,9.0,0.009999999999999787,48.09891473999994,8.0,43.0,25.6,12.0,8.0,1.1899999999999995,8.0,1.2,415.3619580000004,4181563.0,7.0,6.9,0.416,9.6,Overweight,Africa
Liberia,Developing,2011.0,62.0,266.0,9.0,3.72,60.44658160999995,77.0,279.0,25.0,12.0,77.0,11.23,77.0,1.5,379.6895830000003,47167.0,7.2,7.0,0.406,9.5,Overweight,Africa
Liberia,Developing,2010.0,59.7,272.0,9.0,3.64,41.91052416000002,47.0,2200.0,24.5,13.0,71.0,11.87,7.0,1.8,327.42597000000023,3948125.0,7.4,7.2,0.403,9.6,Healthy range,Africa
Liberia,Developing,2009.0,59.2,277.0,10.0,3.75,5.592170255000042,64.0,6.0,24.0,13.0,84.0,14.39,81.0,2.1,33.667490999999245,3811528.0,7.6,7.4,0.4,9.7,Healthy range,Africa
Liberia,Developing,2008.0,58.6,281.0,10.0,3.88,40.03344076999997,64.0,1.0,23.4,13.999999999999996,79.0,11.83,75.0,2.4,232.6173200000003,3662993.0,7.7,7.6,0.394,9.8,Healthy range,Africa
Liberia,Developing,2007.0,57.9,286.0,10.0,4.03,3.68689928699996,72.2,1.0,22.9,13.999999999999996,67.0,1.2400000000000002,65.0,2.8,21.373329199998807,3512932.0,7.9,7.8,0.383,9.9,Healthy range,Africa
Liberia,Developing,2006.0,56.7,32.0,11.0,4.05,15.799341519999984,34.6,20.0,22.4,15.0,66.0,1.9000000000000004,6.0,3.0,178.92799000000014,3375838.0,8.1,8.1,0.377,10.0,Healthy range,Africa
Liberia,Developing,2005.0,55.3,316.0,12.0,4.19,22.396488129999966,26.200000000000003,8.0,22.0,16.0,66.0,8.4,6.0,3.1,168.64825399999972,326123.0,8.3,8.3,0.372,10.1,Healthy range,Africa
Liberia,Developing,2004.0,54.0,329.0,12.0,4.24,17.858707959999947,24.199999999999996,4.0,21.5,16.999999999999996,47.0,8.77,30.999999999999993,3.2,149.44525489999978,3176414.0,8.5,8.5,0.335,10.2,Healthy range,Africa
Liberia,Developing,2003.0,50.0,42.0,13.0,4.21,9.758449265999957,62.6,142.0,21.1,18.0,49.0,3.44,35.0,3.2,133.49451800000043,3116233.0,8.7,8.7,0.373,10.3,Healthy range,Africa
Liberia,Developing,2002.0,56.0,371.0,13.0,4.27,10.424368999999956,53.8,131.0,2.700000000000003,19.0,51.0,5.43,39.0,3.1,177.2851870000004,362863.0,8.8,8.9,0.376,10.4,Underweight,Africa
Liberia,Developing,2001.0,51.5,333.0,14.0,4.4,16.721428540000034,53.8,1379.0,2.3999999999999986,19.999999999999996,54.0,6.41,42.0,3.1,174.1815472999997,2991132.0,9.0,9.0,0.386,10.5,Underweight,Africa
Liberia,Developing,2000.0,51.9,38.999999999999986,14.0,4.46,12.197097439999993,62.2,5977.0,2.200000000000003,19.999999999999996,56.0,5.91,46.0,3.1,183.4149991000004,2884522.0,9.2,9.2,0.338,8.7,Underweight,Africa
Libya,Developing,2015.0,72.7,138.0,1.0,0.16800000000000015,0.0,97.0,82.0,64.8,2.0,97.0,5.656,97.0,0.10000000000000009,2655.1920009999994,10248043.2,5.8,5.5,0.719,13.4,Severe obesity,Africa
Libya,Developing,2014.0,72.4,143.0,2.0,0.009999999999999787,0.0,94.0,372.0,63.8,2.0,94.0,4.97,94.0,0.10000000000000009,3753.579497,23168801.4,5.7,5.5,0.73,13.4,Severe obesity,Africa
Libya,Developing,2013.0,72.9,134.0,2.0,0.009999999999999787,0.0,96.0,0.0,62.8,2.0,96.0,4.33,96.0,0.10000000000000009,2555.517239,30381263.200000003,5.7,5.5,0.735,13.4,Severe obesity,Africa
Libya,Developing,2012.0,72.9,133.0,2.0,0.009999999999999787,0.0,98.0,320.0,61.8,2.0,98.0,4.3,98.0,0.10000000000000009,2715.513394999999,44142738.2,5.6,5.4,0.706,13.7,Severe obesity,Africa
Libya,Developing,2011.0,71.3,161.0,2.0,0.009999999999999787,36.11567365999997,98.0,0.0,6.899999999999999,2.0,98.0,4.77,98.0,0.10000000000000009,562.5494340000005,601600.7999999989,5.6,5.4,0.756,14.0,Underweight,Africa
Libya,Developing,2010.0,72.8,132.0,2.0,0.009999999999999787,52.50394196000002,98.0,0.0,59.9,2.0,98.0,3.5,98.0,0.10000000000000009,1212.5621700000002,30216112.6,5.6,5.4,0.755,14.3,Severe obesity,Africa
Libya,Developing,2009.0,72.7,132.0,2.0,0.009999999999999787,63.55170296999995,98.0,329.0,59.0,2.0,98.0,3.1599999999999997,98.0,0.10000000000000009,1296.9735300000002,16011454.400000002,5.6,5.4,0.757,14.6,Severe obesity,Africa
Libya,Developing,2008.0,72.6,132.0,2.0,0.009999999999999787,532.6700005,98.0,8.0,58.2,2.0,98.0,2.4,98.0,0.10000000000000009,14396.4865,8893124.6,5.5,5.4,0.757,14.8,Severe obesity,Africa
Libya,Developing,2007.0,72.5,132.0,2.0,0.009999999999999787,54.87891060000004,98.0,59.0,57.4,3.0,98.0,2.6300000000000003,98.0,0.10000000000000009,1138.5666099999999,1211017.7999999989,5.5,5.4,0.756,15.1,Severe obesity,Africa
Libya,Developing,2006.0,72.2,134.0,2.0,0.009999999999999787,493.415341,98.0,1.0,56.7,3.0,98.0,2.51,98.0,0.10000000000000009,9344.987518,1207726.1999999993,5.5,5.4,0.752,15.4,Severe obesity,Africa
Libya,Developing,2005.0,71.9,138.0,2.0,0.009999999999999787,472.3047034,97.0,292.0,56.0,3.0,98.0,2.71,98.0,0.10000000000000009,8171.361651,677345.5999999996,5.5,5.4,0.748,15.7,Severe obesity,Africa
Libya,Developing,2004.0,71.5,141.0,2.0,0.009999999999999787,31.806532879999963,99.0,2771.0,55.3,3.0,97.0,3.46,97.0,0.10000000000000009,586.8364000000001,823804.3999999985,5.5,5.4,0.747,15.9,Severe obesity,Africa
Libya,Developing,2003.0,71.3,144.0,3.0,0.009999999999999787,295.1166511,96.0,0.0,54.6,3.0,95.0,4.6,95.0,0.10000000000000009,4676.96753,2435708.0,5.6,5.4,0.74,16.0,Severe obesity,Africa
Libya,Developing,2002.0,71.1,146.0,3.0,0.009999999999999787,29.13434871000004,91.0,3890.0,54.0,3.0,93.0,4.57,93.0,0.10000000000000009,375.44263800000044,4403582.399999999,5.6,5.4,0.736,15.8,Severe obesity,Africa
Libya,Developing,2001.0,71.0,147.0,3.0,0.009999999999999787,362.3817951,93.0,633.0,53.4,3.0,94.0,4.6,94.0,0.10000000000000009,6269.58123,4516841.999999998,5.6,5.5,0.732,15.7,Severe obesity,Africa
Libya,Developing,2000.0,78.0,148.0,3.0,0.009999999999999787,457.3202236,92.0,0.0,52.8,3.0,94.0,3.41,94.0,0.10000000000000009,7145.628494,4632568.199999999,5.7,5.5,0.727,15.5,Severe obesity,Africa
Lithuania,Developed,2015.0,73.6,165.0,0.0,6.954,0.0,94.0,50.0,62.4,0.0,93.0,8.126000000000001,93.0,0.10000000000000009,14252.42853,29491.0,2.5999999999999996,2.6,0.846,16.5,Severe obesity,Europe
Lithuania,Developed,2014.0,73.4,169.0,0.0,15.189999999999998,2211.744178,94.0,11.0,61.9,0.0,93.0,6.55,93.0,0.10000000000000009,16554.97139,2932367.0,2.5999999999999996,2.7,0.841,16.5,Severe obesity,Europe
Lithuania,Developed,2013.0,73.0,178.0,0.0,15.04,1968.816817,93.0,35.0,61.39999999999999,0.0,93.0,6.59,93.0,0.10000000000000009,15712.82376,2957689.0,2.7,2.7,0.834,16.4,Severe obesity,Europe
Lithuania,Developed,2012.0,73.0,176.0,0.0,15.14,1807.071336,93.0,0.0,6.899999999999999,0.0,93.0,6.67,93.0,0.10000000000000009,14341.836,2987773.0,2.7,2.7,0.83,16.5,Underweight,Europe
Lithuania,Developed,2011.0,72.8,18.0,0.0,12.66,1758.822757,95.0,7.0,6.4999999999999964,0.0,92.0,6.86,92.0,0.10000000000000009,14357.73679,328115.0,2.7,2.8,0.826,16.7,Underweight,Europe
Lithuania,Developed,2010.0,72.4,188.0,0.0,12.899999999999999,1423.802386,94.0,2.0,6.0,0.0,95.0,7.9,95.0,0.10000000000000009,11984.86857,397282.0,2.8,2.8,0.824,16.8,Underweight,Europe
